tax_id,superkingdom,phylum,class,order,family,genus,species,CMM-16S_S43_L001_R1,Compost-MB-16S_S42_L001_R1,Compost-R-16S_S41_L001_R1,Eau-GT-16S_S38_L001_R1,JusPatate-XT-16S_S40_L001_R1,Sol-GT-16S_S39_L001_R1
530564,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,Pirellula staleyi,0,0,0,0,0,2
1224,Bacteria,Pseudomonadota,,,,,,0,0,0,0,0,2
1612172,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacter,Vicinamibacter silvestris,0,0,0,0,0,2
28216,Bacteria,Pseudomonadota,Betaproteobacteria,,,,,0,0,0,0,0,2
41275,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,,0,0,0,0,0,2
1288827,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sputi,0,0,0,0,0,2
119060,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,0,0,0,0,0,2
360056,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Schlesneria,Schlesneria paludicola,0,0,0,0,0,2
1384459,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Methyloceanibacter,Methyloceanibacter caenitepidi,0,0,0,0,0,2
694315,Bacteria,Myxococcota,,Haliangiales,Kofleriaceae,Kofleria,Kofleria flava,0,0,0,0,0,2
452637,Bacteria,Verrucomicrobiota,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,0,0,0,0,0,2
2,Bacteria,,,,,,,0,0,0,0,0,2
1883,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,0,0,0,0,0,2
338963,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,Syntrophotalea carbinolica,0,0,0,0,0,2
69359,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiohalocapsa,Thiohalocapsa halophila,0,0,0,0,0,2
200795,Bacteria,Chloroflexota,,,,,,0,0,0,0,0,2
81,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,,0,0,0,0,0,2
690879,Bacteria,Verrucomicrobiota,Terrimicrobiia,Terrimicrobiales,Terrimicrobiaceae,Terrimicrobium,Terrimicrobium sacchariphilum,0,0,0,0,0,2
2527970,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Blastopirellula,Blastopirellula retiformator,0,0,0,0,0,2
356,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,,0,0,0,0,0,2
1097667,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter,Patulibacter medicamentivorans,0,0,0,0,0,2
29353,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio aldrichii,0,0,0,0,0,2
1495650,Bacteria,Chloroflexota,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus,Thermoflexus hugenholtzii,0,0,0,0,0,2
206389,Bacteria,Pseudomonadota,Betaproteobacteria,Rhodocyclales,,,,0,0,0,0,0,2
1663,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,,0,0,0,0,0,2
381308,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiohalomonadales,Thiohalophilaceae,Thiohalophilus,Thiohalophilus thiocyanatoxydans,0,0,0,0,0,2
83446,Bacteria,Myxococcota,,Polyangiales,Polyangiaceae,Chondromyces,Chondromyces lanuginosus,0,0,0,0,0,2
349316,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Luedemannella,Luedemannella flava,0,0,0,0,0,2
2057,Bacteria,Thermomicrobiota,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter,Sphaerobacter thermophilus,0,0,0,0,0,2
1473598,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Paludibaculum,Paludibaculum fermentans,0,0,0,0,0,2
1640866,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Parviterribacteraceae,Parviterribacter,Parviterribacter multiflagellatus,0,0,0,0,0,2
238083,Bacteria,Bacillota,Clostridia,Eubacteriales,Desulfotomaculaceae,Cryptanaerobacter,Cryptanaerobacter phenolicus,0,0,0,0,0,2
296052,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Terrimonas,Terrimonas lutea,0,0,0,0,0,2
1542736,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides marmoriterrae,0,0,0,0,0,2
1325564,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira japonica,0,0,0,0,0,2
1032476,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea soli,0,0,0,0,0,2
73780,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,Methylocaldum szegediense,0,0,0,0,0,2
1742993,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Pseudarthrobacter,,0,0,0,0,0,2
1829,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus rhodochrous,0,0,0,0,0,2
1210884,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,Gemmata massiliana,0,0,0,0,0,2
926550,Bacteria,Chloroflexota,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea,Caldilinea aerophila,0,0,0,0,0,2
56760,Bacteria,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus auripigmenti,0,0,0,0,0,2
68,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,,0,0,0,0,0,2
1231,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira multiformis,0,0,0,0,0,2
186651,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga,Microvirga subterranea,0,0,0,0,0,2
525924,Bacteria,Myxococcota,,Polyangiales,Phaselicystidaceae,Phaselicystis,Phaselicystis flava,0,0,0,0,0,2
497964,Bacteria,Verrucomicrobiota,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Chthoniobacter flavus,0,0,0,0,0,2
356,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,,0,0,0,0,0,2
194924,Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,,,0,0,0,0,0,2
665868,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Thioprofundaceae,Thioprofundum,,0,0,0,0,0,2
80816,Bacteria,Myxococcota,,Haliangiales,Kofleriaceae,Haliangium,Haliangium ochraceum,0,0,0,0,0,2
1855912,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis,0,0,0,0,0,2
571898,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Thioprofundaceae,Thioprofundum,Thioprofundum lithotrophicum,0,0,0,0,0,2
76632,Bacteria,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,,0,0,0,0,0,2
1776165,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia eburnea,0,0,0,0,0,2
46164,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura macra,0,0,0,0,0,2
580166,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Oceanibaculaceae,Oceanibaculum,Oceanibaculum pacificum,0,0,0,0,0,2
292807,Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfonatronaceae,Desulfonatronum,Desulfonatronum cooperativum,0,0,0,0,0,2
1229656,Bacteria,Pseudomonadota,Gammaproteobacteria,,,Acidibacter,Acidibacter ferrireducens,0,0,0,0,0,2
1324935,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,Limisphaeraceae,Limisphaera,Limisphaera ngatamarikiensis,0,0,0,0,0,2
292628,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,,,0,0,0,0,0,2
29345,Bacteria,Bacillota,Tissierellia,,,Sedimentibacter,Sedimentibacter hydroxybenzoicus,0,0,0,0,0,2
28202,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Peredibacter starrii,0,0,0,0,0,2
2714594,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Bremerella,,0,0,0,0,0,2
1344948,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas aerophila,0,0,0,0,0,2
1204385,Bacteria,Chloroflexota,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea,Litorilinea aerophila,0,0,0,0,0,2
212659,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina macmurdoensis,0,0,0,0,0,2
51670,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium facile,0,0,0,0,0,2
426757,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Bhargavaea,Bhargavaea ginsengi,0,0,0,0,0,2
1168082,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Lacibacterium,Lacibacterium aquatile,0,0,0,0,0,2
329857,Bacteria,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Cohnella,,0,0,0,0,0,2
1122184,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Lutispora,Lutispora thermophila,0,0,0,0,0,2
1906,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces fradiae,0,0,0,0,0,2
1224,Bacteria,Pseudomonadota,,,,,,0,0,0,0,0,2
624405,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Terrimonas,Terrimonas rhizosphaerae,0,0,0,0,0,2
1883,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,0,0,0,0,0,2
83446,Bacteria,Myxococcota,,Polyangiales,Polyangiaceae,Chondromyces,Chondromyces lanuginosus,0,0,0,0,0,2
1229656,Bacteria,Pseudomonadota,Gammaproteobacteria,,,Acidibacter,Acidibacter ferrireducens,0,0,0,0,0,2
1849276,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea purpurea,0,0,0,0,0,2
89018,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Oleomonas,Oleomonas sagaranensis,0,0,0,0,0,2
365346,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina quisquiliarum,0,0,0,0,0,2
2812025,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,,0,0,0,0,0,2
1612172,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacter,Vicinamibacter silvestris,0,0,0,0,0,2
201975,Bacteria,Bacillota,Bacilli,Bacillales,Thermoactinomycetaceae,Planifilum,Planifilum fimeticola,0,0,0,0,0,2
2676064,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Pseudomethylobacillus,Pseudomethylobacillus aquaticus,0,0,0,0,0,2
947013,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Fulvivirgaceae,Chryseolinea,Chryseolinea serpens,0,0,0,0,0,2
196013,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Caldimonas,,0,0,0,0,0,2
53399,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium denitrificans,0,0,0,0,0,2
285106,Bacteria,Bacillota,Tissierellia,Tissierellales,Tepidimicrobiaceae,Tepidimicrobium,Tepidimicrobium ferriphilum,0,0,0,0,0,2
888831,Bacteria,Myxococcota,,Polyangiales,Polyangiaceae,Aetherobacter,Aetherobacter rufus,0,0,0,0,0,2
543632,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes subtropicus,0,0,0,0,0,2
1179467,Bacteria,Bacillota,Bacilli,Bacillales,Thermoactinomycetaceae,Hazenella,Hazenella coriacea,0,0,0,0,0,2
1485,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,,0,0,0,0,0,2
78527,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Allorhizobium,Allorhizobium undicola,0,0,0,0,0,2
453584,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Rhodovulum,Rhodovulum kholense,0,0,0,0,0,2
93681,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Roseateles,,0,0,0,0,0,2
1002870,Bacteria,Actinomycetota,Rubrobacteria,Gaiellales,Gaiellaceae,Gaiella,Gaiella occulta,0,0,0,0,0,2
1002870,Bacteria,Actinomycetota,Rubrobacteria,Gaiellales,Gaiellaceae,Gaiella,Gaiella occulta,0,0,0,0,0,2
1210884,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,Gemmata massiliana,0,0,0,0,0,2
1571185,Bacteria,Bacillota,Bacilli,Bacillales,Thermoactinomycetaceae,Marinithermofilum,Marinithermofilum abyssi,0,0,0,0,0,2
1458337,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter,Stenotrophobacter terrae,0,0,0,0,0,2
1082276,Bacteria,Bacillota,,,,Hydrogenispora,Hydrogenispora ethanolica,0,0,0,0,0,2
134537,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia fungorum,0,0,0,0,0,2
48292,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium zavarzinii,0,0,0,0,0,2
403962,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum canadense,0,0,0,0,0,2
1168082,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Lacibacterium,Lacibacterium aquatile,0,0,0,0,0,2
866807,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Persicobacteraceae,Aureibacter,Aureibacter tunicatorum,0,0,0,0,0,2
94869,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium gasigenes,0,0,0,0,0,2
58108,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Thermomonosporaceae,Actinocorallia,,0,0,0,0,0,2
401106,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis tucumanensis,0,0,0,0,0,2
1981099,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Niveispirillum,Niveispirillum lacus,0,0,0,0,0,2
859243,Bacteria,Chloroflexota,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea,Caldilinea tarbellica,0,0,0,0,0,2
987045,Bacteria,Actinomycetota,Actinomycetes,Jiangellales,Jiangellaceae,Jiangella,Jiangella gansuensis,0,0,0,0,0,2
479474,Bacteria,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus konsidensis,0,0,0,0,0,2
706570,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas flexibilis,0,0,0,0,0,2
1384459,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Methyloceanibacter,Methyloceanibacter caenitepidi,0,0,0,0,0,2
310767,Bacteria,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Zoogloea,Zoogloea oryzae,0,0,0,0,0,2
585455,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiohalobacterales,Thiohalobacteraceae,Thiohalobacter,Thiohalobacter thiocyanaticus,0,0,0,0,0,2
890,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,,0,0,0,0,0,2
1485,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,,0,0,0,0,0,2
525909,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,Acidimicrobium ferrooxidans,0,0,0,0,0,2
2527984,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Bremerella,Bremerella volcania,0,0,0,0,0,2
302401,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium thiogangeticum,0,0,0,0,0,2
1632780,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phreatobacteraceae,Phreatobacter,,0,0,0,0,0,2
1783272,Bacteria,,,,,,,0,0,0,0,0,2
120,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctopirus,Planctopirus limnophila,0,0,0,0,0,2
45401,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,,,0,0,0,0,0,2
1230389,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Reyranellaceae,Reyranella,Reyranella soli,0,0,0,0,0,2
113,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,0,0,0,0,0,2
349315,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Luedemannella,Luedemannella helvata,0,0,0,0,0,2
1906945,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Parageobacillus,,0,0,0,0,0,2
616952,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Bauldia,Bauldia consociata,0,0,0,0,0,2
985250,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Sinimarinibacterium,Sinimarinibacterium flocculans,0,0,0,0,0,2
70995,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella cohaerens,0,0,0,0,0,2
1428345,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Falsiroseomonas,Falsiroseomonas wooponensis,0,0,0,0,0,2
1224,Bacteria,Pseudomonadota,,,,,,0,0,0,0,0,2
238083,Bacteria,Bacillota,Clostridia,Eubacteriales,Desulfotomaculaceae,Cryptanaerobacter,Cryptanaerobacter phenolicus,0,0,0,0,0,2
1331910,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,Thermogutta,Thermogutta terrifontis,0,0,0,0,0,2
1612172,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacter,Vicinamibacter silvestris,0,0,0,0,0,2
1736139,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Kocuria,Kocuria subflava,0,0,0,0,0,2
31993,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,,,0,0,0,0,0,2
1760,Bacteria,Actinomycetota,Actinomycetes,,,,,0,0,0,0,0,2
1473598,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Paludibaculum,Paludibaculum fermentans,0,0,0,0,0,2
133,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylocystis,,0,0,0,0,0,2
1229656,Bacteria,Pseudomonadota,Gammaproteobacteria,,,Acidibacter,Acidibacter ferrireducens,0,0,0,0,0,2
52441,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas aestuarii,0,0,0,0,0,2
732238,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Povalibacter,Povalibacter uvarum,0,0,0,0,0,2
168384,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0,0,0,0,0,2
1776165,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia eburnea,0,0,0,0,0,2
1855912,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis,0,0,0,0,0,2
98513,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium haematophilum,0,0,0,0,0,2
694434,Bacteria,Bacillota,Clostridia,Eubacteriales,Gracilibacteraceae,Gracilibacter,Gracilibacter thermotolerans,0,0,0,0,0,2
94,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Stella humosa,0,0,0,0,0,2
1033,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,,0,0,0,0,0,2
33940,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermodenitrificans,0,0,0,0,0,2
452637,Bacteria,Verrucomicrobiota,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,0,0,0,0,0,2
1236220,Bacteria,Bacillota,Bacilli,Bacillales,Thermoactinomycetaceae,Melghirimyces,Melghirimyces thermohalophilus,0,0,0,0,0,2
465721,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,Steroidobacter denitrificans,0,0,0,0,0,2
265719,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aquimonas,Aquimonas voraii,0,0,0,0,0,2
162028,Bacteria,Myxococcota,,Haliangiales,Kofleriaceae,Haliangium,Haliangium tepidum,0,0,0,0,0,2
699281,Bacteria,Bacillota,Clostridia,Eubacteriales,Caldicoprobacteraceae,Caldicoprobacter,Caldicoprobacter algeriensis,0,0,0,0,0,2
120,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctopirus,Planctopirus limnophila,0,0,0,0,0,2
1855912,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis,0,0,0,0,0,2
78350,Bacteria,Bacillota,Clostridia,Eubacteriales,Desulfotomaculaceae,Pelotomaculum,Pelotomaculum schinkii,0,0,0,0,0,2
2715437,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus iocasae,0,0,0,0,0,2
286,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0,0,0,0,0,2
2024,Bacteria,Bacillota,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,Thermoactinomyces intermedius,0,0,0,0,0,2
363862,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces panacagri,0,0,0,0,0,2
1549638,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Quisquiliibacterium,Quisquiliibacterium transsilvanicum,0,0,0,0,0,2
1855912,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis,0,0,0,0,0,2
303380,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas,Herminiimonas fonticola,0,0,0,0,0,2
1145345,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Bauldia,,0,0,0,0,0,2
28216,Bacteria,Pseudomonadota,Betaproteobacteria,,,,,0,0,0,0,0,2
186803,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,,,0,0,0,0,0,2
29355,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium cellobioparum,0,0,0,0,0,2
28216,Bacteria,Pseudomonadota,Betaproteobacteria,,,,,0,0,0,0,0,2
2006,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Thermobispora,Thermobispora bispora,0,0,0,0,0,2
732238,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Povalibacter,Povalibacter uvarum,0,0,0,0,0,2
292807,Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfonatronaceae,Desulfonatronum,Desulfonatronum cooperativum,0,0,0,0,0,2
525924,Bacteria,Myxococcota,,Polyangiales,Phaselicystidaceae,Phaselicystis,Phaselicystis flava,0,0,0,0,0,2
525924,Bacteria,Myxococcota,,Polyangiales,Phaselicystidaceae,Phaselicystis,Phaselicystis flava,0,0,0,0,0,2
81,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,,0,0,0,0,0,2
120,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctopirus,Planctopirus limnophila,0,0,0,0,0,2
688867,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Fulvivirgaceae,Ohtaekwangia,Ohtaekwangia koreensis,0,0,0,0,0,2
1804997,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Micropepsis,Micropepsis pineolensis,0,0,0,0,0,2
293826,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Alkaliphilus,Alkaliphilus metalliredigens,0,0,0,0,0,2
1324935,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,Limisphaeraceae,Limisphaera,Limisphaera ngatamarikiensis,0,0,0,0,0,2
433663,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides islandensis,0,0,0,0,0,2
1750597,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Inmirania,Inmirania thermothiophila,0,0,0,0,0,2
1855912,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis,0,0,0,0,0,2
1640652,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Lysinibacter,Lysinibacter cavernae,0,0,0,0,0,2
266126,Bacteria,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Azonexaceae,Azonexus,Azonexus caeni,0,0,0,0,0,2
